date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2014-10-14,32,chrismorgan:3|gmail:7|rust-lang:6|texitoi:1|telecom-paristech:1|linux:1|mozilla:5|mail:2|luqman:2|alexcrichton:2|pnkfx:2,2595,15228,548,32
2014-10-15,30,rust-lang:7|gmail:2|ncameron:2|mail:6|luqman:11|phildawes:1|mozilla:1,886,1376,145,30
2014-10-16,25,texitoi:1|gmail:9|rust-lang:5|steveklabnik:1|mail:1|mimiga:1|nikomatsakis:1|posteo:2|ncameron:3|mozilla:1,770,290,70,25
2014-10-17,28,rust-lang:8|mail:1|nikomatsakis:11|users:1|gmail:3|pnkfx:1|alexcrichton:1|mozilla:2,1690,1260,66,28
2014-10-18,25,rust-lang:11|eduardobautista:1|gmail:8|utopianconcept:1|mail:2|jeltef:1|whanau:1,1285,437,84,25
2014-10-19,14,rust-lang:9|gmail:3|alexcrichton:1|hinge:1,674,224,8,14
2014-10-20,16,rust-lang:7|gmail:2|42dh:2|codyps:2|alexcrichton:1|ncameron:2,882,545,48,16
2014-10-21,16,rust-lang:5|gmail:5|nikomatsakis:4|hinge:1|ncameron:1,739,855,40,16
2014-10-22,23,rust-lang:8|efx:1|posteo:1|42dh:2|nikomatsakis:1|ballards:1|gmail:4|yahoo:2|ncameron:3,1297,636,47,23
2014-10-23,21,gmail:6|rust-lang:4|steveklabnik:2|exyr:1|loc-com:1|alexcrichton:2|yahoo:4|linux:1,1737,909,135,21
2014-10-24,24,ncameron:1|rust-lang:4|nikomatsakis:1|gmail:14|channeliq:1|linux:3,1284,1045,133,24
2014-10-25,24,rust-lang:4|42dh:1|mail:3|gmail:11|chastell:3|danburkert:1|linux:1,454,437,49,24
2014-10-26,17,gmail:4|yahoo:1|rust-lang:2|chastell:6|42dh:1|posteo:1|texitoi:1|whanau:1,632,343,29,17
2014-10-27,65,rust-lang:5|kevinmehall:1|42dh:1|gmail:5|mimiga:2|steveklabnik:5|alexcrichton:34|mozilla:3|yahoo:3|texitoi:1|whanau:1|nikomatsakis:1|pnkfx:3,7213,6222,279,65
2014-10-28,34,rust-lang:9|yahoo:2|gmail:12|nikomatsakis:3|42dh:2|mozilla:2|chastell:1|steveklabnik:1|psych0tik:1|whanau:1,960,525,116,34
2014-10-29,26,gmail:8|rust-lang:7|yahoo:1|alexcrichton:1|mozilla:1|posteo:1|nikomatsakis:3|linux:4,1471,1552,169,26
2014-10-30,47,yahoo:2|gmail:10|rust-lang:9|alexcrichton:22|posteo:1|ncameron:2|linux:1,4627,3472,177,47
2014-10-31,27,rust-lang:7|gmail:8|nikomatsakis:6|rolfvandekrol:1|ncameron:1|linux:2|mozilla:2,2002,1027,135,27
2014-11-01,23,hotmail:3|rust-lang:5|gmail:10|42dh:2|xyke:2|linux:1,507,390,38,23
2014-11-02,48,gmail:11|nibor:1|xyke:1|rust-lang:3|luqman:1|yahoo:5|alexcrichton:22|lunar:1|nikomatsakis:1|mozilla:2,1544,1483,121,48
2014-11-03,52,rust-lang:8|ncameron:2|gmail:3|42dh:1|alexcrichton:19|nikomatsakis:5|linux:8|lunar:3|mozilla:3,1632,582,100,52
2014-11-04,26,gmail:4|rust-lang:6|lunar:2|channeliq:1|mozilla:2|luqman:2|ncameron:3|nikomatsakis:2|alexcrichton:2|steveklabnik:2,964,1399,90,26
2014-11-05,27,gmail:7|rust-lang:6|posteo:3|thiago:1|nikomatsakis:2|mozilla:5|kaybus:1|linux:1|ncameron:1,2693,2206,61,27
2014-11-06,66,rust-lang:4|gmail:20|nathan7:1|desre:1|steveklabnik:1|linux:3|alexcrichton:29|exyr:3|nikomatsakis:2|mozilla:2,4522,2957,727,66
2014-11-07,34,gmail:12|rust-lang:10|chrismorgan:1|nikomatsakis:9|linux:2,1277,977,132,34
2014-11-08,32,rust-lang:9|gmail:19|mozilla:2|nikomatsakis:1|kaybus:1,493,478,93,32
2014-11-09,24,gmail:7|rust-lang:8|ebfe:1|yahoo:6|cs:1|steveklabnik:1,763,746,81,24
2014-11-10,33,mail:1|rust-lang:7|gmail:14|mozilla:2|yahoo:7|alexcrichton:1|veniogames:1,1860,1589,214,33
2014-11-11,25,rust-lang:8|gmail:7|mimiga:1|mozilla:2|luqman:4|barosl:2|veniogames:1,451,262,116,25
2014-11-12,22,barosl:3|rust-lang:7|gmail:2|steveklabnik:3|alexcrichton:1|users:1|nikomatsakis:1|mozilla:4,784,980,84,22
2014-11-13,23,yahoo:2|rust-lang:8|linux:1|42dh:1|gmail:3|alexcrichton:2|mozilla:2|codyps:1|nikomatsakis:1|posteo:2,632,273,55,23
2014-11-14,31,rust-lang:7|yahoo:1|crystae:1|gmail:7|barosl:1|coreyford:1|lunar:1|mozilla:9|nikomatsakis:1|alexcrichton:1|mimiga:1,4999,10338,386,31
2014-11-15,31,rust-lang:3|users:1|cornell:1|alexcrichton:1|gmail:3|alfie:1|yahoo:5|nikomatsakis:15|mozilla:1,5976,3847,413,31
2014-11-16,37,yahoo:1|alfie:1|rust-lang:6|cornell:1|gmail:23|crystae:1|nikomatsakis:2|mozilla:2,375,122,38,37
2014-11-17,31,gmail:8|rust-lang:6|alfie:1|canndrew:1|ncameron:1|m4x:1|gkoz:2|linux:4|bc:1|nikomatsakis:1|codyps:2|alexcrichton:1|exyr:1|mozilla:1,2174,1964,255,31
2014-11-18,45,gmail:22|rust-lang:10|ncameron:1|42dh:1|hush:1|nikomatsakis:3|alexcrichton:1|mozilla:2|pnkfx:1|codyps:3,1081,551,75,45
