date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2016-06-02,53,microsoft:45|gmail:8,2345,2037,156,10
2016-06-03,54,microsoft:42|gmail:12,3290,2603,323,11
2016-06-04,6,microsoft:6,202,95,28,2
2016-06-05,3,microsoft:3,231,341,59,2
2016-06-06,50,microsoft:44|gmail:6,12135,6301,141,10
2016-06-07,51,microsoft:38|yahoo:1|gmail:10|bixense:1|apache:1,1585,1689,138,13
2016-06-08,53,yahoo:2|gmail:5|microsoft:46,2838,113246,223,8
2016-06-09,62,microsoft:48|yahoo:3|gmail:11,2325,1529,111,12
2016-06-10,30,microsoft:26|gmail:4,2736,1381,93,7
2016-06-11,14,microsoft:13|gmail:1,2510,665,77,3
2016-06-12,9,microsoft:9,31134,446,67,2
2016-06-13,70,yahoo:14|microsoft:45|gmail:9|outlook:1|xzper:1,5512,14147,261,12
2016-06-14,62,xzper:1|microsoft:52|gmail:9,2459,1621,166,10
2016-06-15,83,yahoo:8|microsoft:55|gmail:19|posteo:1,4390,2448,199,12
2016-06-16,74,yahoo:3|microsoft:58|gmail:13,2605,4551,185,9
2016-06-17,47,yahoo:4|microsoft:37|gmail:6,1141,1064,112,11
2016-06-18,17,yahoo:14|microsoft:3,1084,236,48,4
2016-06-19,7,gmail:4|microsoft:3,333,168,16,6
2016-06-20,48,yahoo:2|microsoft:35|gmail:10|rambler:1,1246,1121,88,11
2016-06-21,53,microsoft:42|gmail:11,1524,400,120,9
2016-06-22,38,microsoft:31|gmail:6|dionach:1,4661,1054,115,13
2016-06-23,67,microsoft:49|gmail:18,2832,72763,302,10
2016-06-24,56,microsoft:42|gmail:13|slb:1,1974,1333,199,8
2016-06-25,18,rambler:1|microsoft:15|gmail:2,1079,2249,124,5
2016-06-26,16,gmail:2|microsoft:14,1119,17704,162,4
2016-06-27,62,microsoft:47|gmail:14|rambler:1,5491,4028,245,11
2016-06-28,24,microsoft:17|yahoo:5|gmail:2,623,182,59,7
2016-06-29,56,microsoft:41|gmail:12|rambler:3,735,600,112,11
2016-06-30,50,microsoft:34|yahoo:2|gmail:13|users:1,1251,465,129,13
2016-07-01,24,microsoft:20|egov:1|gmail:3,540,228,52,9
2016-07-02,10,microsoft:9|qq:1,4617,1419,34,2
2016-07-03,1,microsoft:1,52,37,2,1
2016-07-04,30,gmail:4|microsoft:26,160,191,55,6
2016-07-05,46,xzper:1|gmail:11|microsoft:32|yahoo:1|users:1,731,1090,81,12
2016-07-06,58,microsoft:43|gmail:13|xzper:1|users:1,1609,1330,260,13
2016-07-07,59,gmail:16|microsoft:43,1907,1816,306,11
2016-07-08,37,microsoft:31|yahoo:1|gmail:5,2212,642,113,9
2016-07-09,1,iclanzan:1,3,3,1,1
2016-07-10,4,microsoft:4,1005,1549,305,2
2016-07-11,37,yahoo:1|microsoft:35|gmail:1,2210,1840,143,10
2016-07-12,47,microsoft:36|gmail:10|users:1,3567,3459,193,8
2016-07-13,57,typeof:2|microsoft:42|gmail:10|xzper:3,1810,1120,114,12
2016-07-14,44,ioninteractive:1|microsoft:33|gmail:10,849,544,82,8
2016-07-15,43,microsoft:28|yahoo:2|gmail:12|ioninteractive:1,1117,638,146,10
2016-07-16,3,eagles:1|microsoft:2,10,3,4,3
2016-07-18,22,microsoft:21|users:1,739,290,38,5
2016-07-19,21,gmail:3|microsoft:17|arendelle:1,264,103,31,8
2016-07-20,34,microsoft:27|gmail:7,2885,846,89,10
2016-07-21,37,microsoft:26|gmail:10|users:1,2461,1407,153,8
2016-07-22,30,gmail:1|microsoft:29,940,491,49,9
2016-07-23,1,microsoft:1,1,1,1,1
2016-07-24,2,microsoft:2,131,44,13,2
2016-07-25,44,microsoft:26|gmail:15|daviwil:1|users:1|codexdigital:1,849,617,79,10
2016-07-26,27,microsoft:17|gmail:10,623,228,53,9
2016-07-27,29,yahoo:1|microsoft:23|gmail:5,357,93,46,9
2016-07-28,19,microsoft:14|gmail:4|daviwil:1,1377,1784,28,7
2016-07-29,9,microsoft:3|gmail:6,373,182,21,2
2016-07-30,2,users:2,7,4,2,1
2016-08-02,17,microsoft:12|gmail:5,5383,7686,71,7
2016-08-03,43,gmail:17|microsoft:25|users:1,19623,7197,1259,10
2016-08-04,35,gmail:8|microsoft:27,5077,4251,371,5
2016-08-05,16,gmail:5|microsoft:11,602,453,110,6
2016-08-06,2,gmail:2,4,5,2,1
2016-08-08,46,microsoft:40|gmail:6,3409,2716,197,7
2016-08-09,55,gmail:12|microsoft:43,3458,3966,172,9
2016-08-10,12,microsoft:6|arendelle:1|gmail:2|xzper:1|softwareschmiede-saar:2,284,136,22,7
2016-08-11,7,microsoft:2|gmail:3|softwareschmiede-saar:2,40,103,10,4
2016-08-12,53,microsoft:44|gmail:9,4609,3800,564,8
2016-08-13,1,gmail:1,5,1,1,1
2016-08-14,1,thoughtworks:1,89,5,14,1
2016-08-15,31,microsoft:27|gmail:4,641,1258,111,10
2016-08-16,46,microsoft:38|gmail:7|thoughtworks:1,1238,1666,134,7
2016-08-17,63,microsoft:54|gmail:9,6122,3978,769,8
2016-08-18,57,gmail:15|microsoft:42,3172,1708,225,12
2016-08-19,40,microsoft:30|gmail:7|zend:1|thoughtworks:1|yahoo:1,7614,7013,123,12
2016-08-20,8,microsoft:8,135,70,11,2
2016-08-21,1,microsoft:1,2,2,2,1
2016-08-22,51,microsoft:44|gmail:6|thoughtworks:1,2289,1206,107,11
2016-08-23,85,microsoft:79|gmail:6,4086,1945,443,11
2016-08-01,2,gmail:2,81,41,5,2
2016-08-24,52,microsoft:40|gmail:10|hotmail:1|openmailbox:1,2264,1085,94,12
2016-08-25,56,microsoft:41|gmail:15,2702,1224,136,11
2016-08-26,60,microsoft:55|gmail:4|Sandeeps-MacBook-Pro:1,2138,1136,140,13
2016-08-27,4,microsoft:3|hotmail:1,46,28,4,3
2016-08-28,14,microsoft:7|hotmail:3|rambler:3|users:1,181,69,27,7
2016-08-29,83,microsoft:69|gmail:9|users:5,3146,1955,198,14
2016-08-30,20,microsoft:19|gmail:1,196,90,25,8
2016-08-31,77,gmail:5|microsoft:68|users:2|robmac:1|yahoo:1,5598,1568,141,17
2016-09-01,44,microsoft:42|gmail:2,555,578,136,10
2016-09-02,21,microsoft:14|gmail:6|ll:1,497,96,131,11
2016-09-03,12,microsoft:10|gmail:2,480,519,52,2
2016-09-04,4,microsoft:4,226,260,6,1
2016-09-05,59,microsoft:52|gmail:6|pauloppenheim:1,1729,1738,134,8
2016-09-06,40,microsoft:34|gmail:6,4280,1065,116,9
2016-09-07,63,gmail:8|microsoft:55,2737,2069,227,8
2016-09-08,46,microsoft:40|gmail:6,2206,1363,128,13
2016-09-09,47,microsoft:35|hotmail:1|gmail:11,4574,1590,138,8
2016-09-10,23,microsoft:23,435,1106,43,3
2016-09-11,3,microsoft:3,236,86,11,1
2016-09-12,55,gmail:3|microsoft:52,2872,1685,168,9
2016-09-13,47,microsoft:44|gmail:3,2470,1633,159,12
2016-09-14,39,microsoft:29|gmail:2|apiary:7|rambler:1,6733,7500,151,9
2016-09-15,55,microsoft:52|gmail:1|apiary:2,3790,1685,130,11
2016-09-16,33,gmail:1|microsoft:32,1448,4275,115,9
2016-09-17,3,microsoft:3,37,5,7,2
2016-09-18,3,microsoft:3,136,37,12,1
2016-09-19,38,microsoft:29|gmail:7|users:2,1141,356,89,10
2016-09-20,61,gmail:8|microsoft:53,2270,1217,148,11
2016-09-21,71,microsoft:63|gmail:8,58960,60491,818,12
2016-09-22,62,microsoft:46|users:1|gmail:13|apiary:2,1611,1018,112,17
2016-09-23,79,microsoft:60|gmail:15|windowslive:1|users:3,2712,934,176,13
2016-09-25,5,microsoft:3|windowslive:2,106,27,8,2
2016-09-26,66,microsoft:47|MININT-OABU3P8:1|gmail:11|rambler:1|users:6,1883,1740,194,15
2016-09-27,33,microsoft:26|gmail:2|rambler:5,778,266,64,8
2016-09-28,84,microsoft:66|gmail:18,1056,781,139,13
2016-09-29,44,microsoft:38|gmail:6,1536,392,324,10
2016-09-30,14,microsoft:13|gmail:1,410,226,35,6
2016-10-01,1,gmail:1,3,2,1,1
2016-10-02,1,gmail:1,13,6,2,1
2016-10-03,31,microsoft:27|gmail:4,689,402,96,11
2016-10-04,48,microsoft:39|gmail:9,1305,1138,137,8
2016-10-05,41,microsoft:34|gmail:6|windowslive:1,1274,928,144,11
2016-10-06,43,microsoft:36|gmail:7,1274,1264,110,10
2016-10-07,45,microsoft:37|gmail:7|pobox:1,1349,11160,174,12
2016-10-08,23,gmail:18|microsoft:5,21671,21604,1063,2
2016-10-09,1,me:1,1,0,1,1
2016-10-10,25,microsoft:23|gmail:2,1599,119043,82,9
2016-10-11,28,gmail:1|microsoft:27,6030,6126,80,8
2016-10-12,20,microsoft:20,23838,297,62,7
2016-10-13,57,microsoft:47|gmail:9|kwd:1,9993,5258,1073,14
2016-10-14,52,microsoft:48|xzper:1|gmail:3,22943,10285,237,13
2016-10-15,2,gmail:2,171,0,2,1
2016-10-16,6,microsoft:6,67,63,13,2
2016-10-17,61,microsoft:48|gmail:11|superformula:1|yahoo:1,2787,1904,154,12
2016-10-18,61,microsoft:52|yahoo:1|gmail:7|superformula:1,4482,1787,181,14
2016-10-19,69,microsoft:60|yahoo:1|gmail:8,2676,1589,197,16
2016-10-20,86,microsoft:72|hotmail:1|gmail:12|windowslive:1,12865,3339,301,12
2016-10-21,75,microsoft:60|gmail:14|users:1,1634,2385,182,13
2016-10-22,12,microsoft:12,1133,965,62,2
2016-10-23,13,microsoft:12|gmail:1,1079,433,57,4
2016-10-24,93,microsoft:80|gmail:11|users:2,2233,1162,184,16
2016-10-25,50,gmail:8|microsoft:42,847,327,81,10
2016-10-26,65,microsoft:59|gmail:6,10647,10311,149,10
2016-10-27,31,microsoft:28|gmail:3,4665,4086,79,9
