date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2001-01-26,12,codepoet:9|lineo:3,1196,648,26,12
2001-01-27,4,codepoet:4,746,432,272,4
2001-01-29,2,debian:2,3,1,3,2
2001-01-30,6,codepoet:4|lineo:2,210,66,15,6
2001-01-31,13,codepoet:9|debian:3|lineo:1,738,771,127,13
2001-02-01,6,debian:2|lineo:3|codepoet:1,181,336,50,6
2001-02-02,3,lineo:1|codepoet:2,119,12,4,3
2001-02-03,1,lineo:1,38,2,1,1
2001-02-05,1,debian:1,13,10,7,1
2001-02-07,3,debian:3,420,144,11,3
2001-02-09,3,lineo:2|debian:1,270,37,5,3
2001-02-10,6,ihug:6,2072,347,14,6
2001-02-11,4,ihug:4,808,830,8,4
2001-02-12,3,ihug:3,314,272,6,3
2001-02-13,1,codepoet:1,111,0,8,1
2001-02-14,9,codepoet:9,11729,4136,236,9
2001-02-15,7,codepoet:5|lineo:2,205,166,13,7
2001-02-16,10,ihug:2|codepoet:8,2157,1087,24,10
2001-02-17,8,codepoet:8,875,522,25,8
2001-02-18,5,codepoet:5,47,61,11,5
2001-02-20,9,codepoet:8|lineo:1,852,565,220,9
2001-02-21,2,codepoet:2,64,28,4,2
2001-02-22,13,codepoet:13,3333,5703,38,13
2001-02-23,23,codepoet:12|lbox:9|debian:2,539,371,40,23
2001-02-24,6,lbox:2|codepoet:4,325,57,11,6
2001-02-26,2,lbox:1|lineo:1,21,12,3,2
2001-02-27,3,codepoet:2|lineo:1,19,32,8,3
2001-02-28,1,debian:1,8,10,2,1
2001-03-01,3,codepoet:2|lineo:1,42,128,7,3
2001-03-02,7,lineo:6|ihug:1,1954,529,17,7
2001-03-03,1,lineo:1,50,1,2,1
2001-03-04,2,codepoet:2,22,7,3,2
2001-03-05,5,codepoet:4|debian:1,22,12,5,5
2001-03-06,12,codepoet:9|lbox:1|lineo:2,2608,558,27,12
2001-03-07,11,codepoet:7|lineo:3|debian:1,183,187,30,11
2001-03-08,7,lineo:2|codepoet:5,1423,1060,26,7
2001-03-09,18,codepoet:14|lineo:4,716,532,135,18
2001-03-10,4,lineo:2|codepoet:2,488,57,11,4
2001-03-12,11,codepoet:4|lineo:7,1576,541,41,11
2001-03-13,5,lineo:4|codepoet:1,817,432,25,5
2001-03-14,22,lineo:9|codepoet:13,468,181,54,22
2001-03-15,25,codepoet:14|lineo:9|lbox:2,3964,2052,65,25
2001-03-16,7,codepoet:7,3988,2294,57,7
2001-03-17,4,codepoet:4,53,64,8,4
2001-03-19,14,codepoet:14,697,428,55,14
2001-03-20,5,codepoet:3|lineo:2,583,134,16,5
2001-03-21,2,codepoet:2,245,246,34,2
2001-03-22,2,codepoet:1|lineo:1,101,16,3,2
2001-03-23,8,codepoet:8,78,74,23,8
2001-03-24,1,codepoet:1,1,1,1,1
2001-03-26,2,codepoet:1|lineo:1,12,10,4,2
2001-03-27,9,lineo:8|debian:1,89,61,22,9
2001-03-28,13,ihug:9|debian:2|codepoet:1|lineo:1,1810,1980,33,13
2001-03-29,5,ihug:2|codepoet:3,314,172,22,5
2001-03-30,1,ihug:1,12,12,2,1
2001-04-01,2,codepoet:2,52,88,15,2
2001-04-03,6,codepoet:6,185,85,19,6
2001-04-04,8,codepoet:7|debian:1,7543,43,23,8
2001-04-05,17,codepoet:13|lbox:4,1551,794,80,17
2001-04-06,2,codepoet:2,5,9,3,2
2001-04-07,2,ihug:2,12,4,4,2
2001-04-08,4,ihug:4,568,562,8,4
2001-04-09,12,codepoet:10|lineo:1|debian:1,679,597,64,12
2001-04-10,10,debian:1|codepoet:8|lineo:1,645,170,21,10
2001-04-11,18,ihug:15|debian:3,3993,2864,67,18
2001-04-12,19,ihug:13|debian:6,594,561,55,19
2001-04-13,2,ihug:1|debian:1,147,94,8,2
2001-04-14,1,codepoet:1,16,2,2,1
2001-04-15,5,ihug:5,139,54,10,5
2001-04-16,3,ihug:2|codepoet:1,1033,619,13,3
2001-04-17,12,debian:4|lbox:2|lineo:6,498,439,36,12
2001-04-18,7,ihug:1|debian:4|codepoet:2,195,222,16,7
2001-04-19,2,debian:1|codepoet:1,26,77,9,2
2001-04-20,4,ihug:1|lineo:3,38,18,8,4
2001-04-21,2,ihug:2,6,6,2,2
2001-04-23,10,debian:4|ihug:1|codepoet:2|lineo:3,901,567,26,10
2001-04-24,7,debian:4|codepoet:3,885,485,43,7
2001-04-25,10,codepoet:3|lineo:7,221,372,73,10
2001-04-26,12,codepoet:10|debian:2,4497,4540,48,12
2001-04-27,4,codepoet:3|debian:1,49,196,6,4
2001-04-28,1,debian:1,1,1,1,1
2001-04-29,1,ihug:1,2,2,2,1
2001-04-30,9,debian:3|codepoet:5|lineo:1,229,180,28,9
2001-05-01,6,codepoet:5|debian:1,36,20,12,6
2001-05-02,11,codepoet:4|debian:7,547,201,31,11
2001-05-03,3,debian:1|codepoet:2,20,27,5,3
2001-05-04,7,debian:2|codepoet:4|lineo:1,472,23,24,7
2001-05-05,2,ihug:1|debian:1,10,31,3,2
2001-05-07,21,ihug:5|codepoet:16,1053,730,46,21
2001-05-08,2,codepoet:2,30,8,4,2
2001-05-09,2,codepoet:1|debian:1,107,13,6,2
2001-05-10,1,debian:1,8,0,1,1
2001-05-11,10,debian:4|codepoet:5|lineo:1,270,71,31,10
2001-05-13,4,codepoet:4,44,10,8,4
2001-05-14,10,debian:2|codepoet:2|lineo:6,208,302,22,10
2001-05-15,9,debian:1|codepoet:8,749,159,34,9
2001-05-16,6,codepoet:2|debian:4,324,160,54,6
2001-05-17,6,codepoet:1|debian:5,64,99,13,6
2001-05-18,4,debian:2|lineo:1|codepoet:1,502,266,10,4
2001-05-19,1,codepoet:1,368,396,2,1
2001-05-21,9,debian:2|codepoet:6|lineo:1,733,293,36,9
2001-05-22,10,debian:4|codepoet:6,384,276,21,10
2001-05-23,5,debian:2|codepoet:3,140,174,39,5
2001-05-24,8,codepoet:3|lineo:5,462,259,27,8
2001-05-27,1,debian:1,4,6,2,1
2001-05-29,1,codepoet:1,4,4,2,1
2001-05-30,1,codepoet:1,2,2,1,1
2001-05-31,2,codepoet:2,16,28,4,2
2001-06-01,1,codepoet:1,218,64,7,1
2001-06-03,4,debian:2|ihug:2,51,42,10,4
2001-06-04,2,codepoet:2,4,19,3,2
2001-06-05,2,debian:2,10,2,3,2
2001-06-06,2,codepoet:2,28,10,3,2
2001-06-07,1,codepoet:1,61,28,3,1
2001-06-08,1,debian:1,2,0,2,1
2001-06-11,2,debian:1|lineo:1,312,265,5,2
2001-06-12,3,debian:1|codepoet:2,104,99,5,3
2001-06-13,3,ihug:2|codepoet:1,806,716,28,3
2001-06-15,3,ihug:1|lineo:1|codepoet:1,35,21,4,3
2001-06-18,1,lineo:1,1,1,1,1
2001-06-19,1,codepoet:1,34,34,2,1
2001-06-20,4,ihug:3|codepoet:1,589,724,22,4
2001-06-21,8,codepoet:5|debian:3,384,1469,38,8
2001-06-22,13,rikers:3|ihug:3|codepoet:6|debian:1,602,291,31,13
2001-06-23,1,codepoet:1,26,38,6,1
2001-06-24,2,codepoet:1|ihug:1,51,52,13,2
2001-06-25,3,codepoet:3,180,90,8,3
2001-06-26,10,ihug:3|codepoet:7,579,351,43,10
2001-06-27,3,codepoet:3,455,25,7,3
2001-06-28,7,codepoet:7,29908,1725,14,7
2001-06-29,3,codepoet:3,9984,0,16,3
2001-06-30,7,codepoet:7,95,77,11,7
2001-07-02,5,codepoet:5,7440,10291,13,5
2001-07-03,1,debian:1,2,18,2,1
2001-07-05,10,ihug:3|codepoet:4|debian:3,77,77,24,10
2001-07-06,8,codepoet:7|debian:1,792,1352,18,8
2001-07-07,16,codepoet:16,577,695,33,16
2001-07-09,2,codepoet:2,74,26,5,2
2001-07-10,10,codepoet:6|debian:2|ihug:2,3362,2675,23,10
2001-07-11,7,ihug:6|codepoet:1,55,39,16,7
2001-07-12,4,ihug:1|debian:2|codepoet:1,681,800,34,4
2001-07-13,7,ihug:6|debian:1,2529,1400,16,7
2001-07-14,3,ihug:3,64,40,9,3
2001-07-17,2,codepoet:2,220,262,23,2
2001-07-18,8,ihug:8,277,209,20,8
2001-07-19,6,ihug:1|debian:4|codepoet:1,286,186,29,6
2001-07-22,2,codepoet:2,304,28,21,2
2001-07-23,1,debian:1,102,58,17,1
2001-07-24,2,ihug:2,4,3,2,2
2001-07-25,3,codepoet:3,138,104,10,3
2001-07-26,3,asu:1|debian:2,21,21,5,3
2001-07-28,3,codepoet:1|ihug:2,370,446,5,3
2001-07-29,3,ihug:3,29,44,5,3
2001-07-30,7,ihug:1|debian:2|codepoet:4,898,193,17,7
2001-07-31,10,debian:3|codepoet:7,339,143,26,10
2001-08-01,1,debian:1,225,250,21,1
2001-08-02,15,codepoet:13|debian:2,862,723,64,15
2001-08-04,1,ihug:1,18,7,1,1
2001-08-06,3,debian:3,44,80,6,3
2001-08-09,2,debian:2,5,18,7,2
2001-08-10,6,codepoet:5|debian:1,2247,2424,17,6
2001-08-12,1,codepoet:1,46,38,2,1
2001-08-14,2,debian:2,36,43,3,2
2001-08-15,1,ihug:1,2,2,2,1
2001-08-20,3,codepoet:2|debian:1,226,285,5,3
2001-08-21,4,codepoet:4,2119,10,14,4
2001-08-22,9,codepoet:9,265,125,19,9
2001-08-23,2,codepoet:2,83,12,4,2
2001-08-24,4,debian:4,67,23,12,4
2001-08-27,6,debian:4|codepoet:2,101,72,18,6
2001-08-28,1,debian:1,5,2,1,1
2001-08-29,3,codepoet:1|debian:2,252,180,12,3
2001-09-03,1,codepoet:1,2,2,2,1
2001-09-05,2,codepoet:2,145,128,5,2
2001-09-06,2,codepoet:2,25,8,5,2
2001-09-08,2,codepoet:2,3,13,2,2
2001-09-11,2,codepoet:2,423,153,3,2
2001-09-16,1,rikers:1,2,2,2,1
2001-09-21,4,ihug:2|codepoet:1|debian:1,151,26,8,4
2001-09-22,2,ihug:2,14,14,4,2
2001-09-24,2,ihug:1|debian:1,2,1,2,2
2001-09-26,1,codepoet:1,3,3,3,1
2001-09-29,1,ihug:1,2,2,2,1
2001-10-01,2,debian:2,16,16,4,2
2001-10-02,1,codepoet:1,1,1,1,1
2001-10-03,4,ihug:1|codepoet:3,54,18,11,4
2001-10-04,3,ihug:1|codepoet:1|debian:1,28,15,4,3
2001-10-05,7,debian:1|ihug:6,5872,1563,30,7
2001-10-06,2,ihug:2,10,4,4,2
2001-10-08,2,ihug:2,11,3,2,2
2001-10-12,1,debian:1,14,6,3,1
2001-10-13,6,ihug:6,142,160,17,6
2001-10-18,9,codepoet:6|debian:3,1102,198,46,9
2001-10-19,5,codepoet:4|debian:1,30,59,14,5
2001-10-23,3,ihug:1|debian:2,11,24,5,3
2001-10-24,18,codepoet:16|debian:2,9276,76044,389,18
2001-10-25,9,codepoet:1|ihug:8,2418,2278,29,9
2001-10-26,1,gena01:1,13,2,2,1
2001-10-27,4,codepoet:2|ihug:2,7,3,4,4
2001-10-28,3,codepoet:3,85,53,9,3
2001-10-29,2,debian:2,13,2,4,2
2001-10-30,1,debian:1,660,0,73,1
2001-10-31,21,lbox:1|codepoet:16|debian:4,1154,2100,41,21
2001-11-02,2,ihug:2,1376,1,9,2
2001-11-03,1,ihug:1,2,1,1,1
2001-11-05,1,codepoet:1,1,1,1,1
2001-11-06,1,codepoet:1,1,1,1,1
2001-11-07,1,codepoet:1,1,1,1,1
2001-11-10,14,codepoet:14,1038,479,40,14
2001-11-12,7,debian:7,37,44,17,7
2001-11-17,5,codepoet:5,46,37,6,5
2001-11-18,2,ihug:1|codepoet:1,93,5,4,2
2001-11-19,12,codepoet:6|debian:6,36,14,13,12
2001-11-20,12,codepoet:7|debian:5,77,40,12,12
2001-11-21,6,codepoet:1|ihug:5,74,61,6,6
2001-11-27,1,debian:1,1,1,1,1
2001-11-29,1,ihug:1,24,0,3,1
2001-11-30,2,codepoet:2,544,0,5,2
2001-12-05,6,ihug:4|codepoet:2,181,324,10,6
2001-12-06,13,vitelius:4|codepoet:8|debian:1,788,525,33,13
2001-12-07,6,debian:4|codepoet:2,18,6,6,6
