date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2019-08-01,84,gmail:6|arm:1|vmware:5|users:36|daocloud:3|hotmail:1|google:24|baidu:1|suse:1|cloudbasesolutions:2|ii:1|hitachivantara:2|redhat:1,4479,1653,816,84
2019-08-02,64,users:23|gmail:7|intel:3|google:19|redhat:2|toph:1|pi:1|draveness:2|amazon:1|baidu:1|163:1|pivotal:1|cloudbasesolutions:1|anthony-arnaud:1,2145,868,137,64
2019-08-03,26,users:10|google:3|vmware:2|gmail:2|draveness:1|tencent:4|zacharyseguin:4,941,739,110,26
2019-08-04,9,users:3|hotmail:1|gmail:1|draveness:3|us:1,231,194,22,9
2019-08-05,48,vmware:2|redhat:1|k8s:9|users:22|daocloud:1|praseodym:1|gmail:2|google:8|qq:2,1030,554,48,48
2019-08-06,66,daocloud:4|ii:1|tencent:1|users:39|google:7|gmail:6|praseodym:1|microsoft:1|vmware:2|ibm:1|draveness:1|openstack:2,4340,1056,111,66
2019-08-07,72,wx:3|daocloud:1|ii:1|gmail:11|users:18|intel:3|redhat:2|vmware:4|outlook:1|k8s:1|ibm:1|google:15|microsoft:2|nvidia:3|amazon:1|india:1|pi:1|qq:2|us:1,5988,1469,226,72
2019-08-08,83,wx:1|users:44|beyondcent:1|redhat:2|outlook:1|gmail:6|anthonyrisinger:1|google:11|vmware:6|microsoft:1|suse:2|intel:1|hitachivantara:2|qq:2|us:2,41434,2880,464,83
2019-08-09,44,cmss:4|users:16|beyondcent:1|alibaba-inc:1|gmail:7|google:8|wx:4|microsoft:1|draveness:1|vmware:1,1824,633,151,44
2019-08-10,6,draveness:1|users:4|qq:1,1363,449,44,6
2019-08-11,17,hotmail:5|gmail:1|users:1|cloudbasesolutions:2|google:2|qq:1|microsoft:4|draveness:1,1607,549,66,17
2019-08-12,50,beyondcent:2|microsoft:8|gmail:9|vmware:4|users:19|daocloud:1|google:5|hotmail:1|redhat:1,2931,1640,182,50
2019-08-13,92,tencent:1|baidu:1|daocloud:3|users:36|k8s:2|ibm:2|google:9|gmail:5|redhat:5|googlemail:2|intel:1|wx:2|toph:12|nvidia:1|hotmail:1|infoblox:1|draveness:1|amazon:3|docker:1|pi:1|vmware:2,3310,31214,288,92
2019-08-14,76,vmware:5|wx:2|users:31|microsoft:4|google:13|draveness:1|daocloud:1|gmail:6|qq:1|redhat:2|nvidia:4|amazon:5|bisnode:1,6205,1313,209,76
2019-08-15,71,daocloud:3|gmail:7|vmware:3|redhat:4|163:3|users:29|zte:1|wx:2|suse:2|google:10|qq:1|tencent:1|infoblox:2|amazon:1|zaubacorp:1|pi:1,29687,6652,358,71
2019-08-16,67,arm:1|vmware:6|microsoft:1|users:31|google:14|toph:4|gmail:1|amazon:2|ugedal:2|hitachivantara:1|ibm:1|huawei:1|redhat:1|qq:1,23133,13124,524,67
2019-08-17,18,vmware:1|toph:1|google:4|users:10|ugedal:1|gmail:1,5676,3531,91,18
2019-08-18,14,cmss:1|microsoft:5|corp:1|users:2|google:3|mailbox:1|gmail:1,612,329,33,14
2019-08-19,51,vmware:2|users:15|k8s:9|gmail:3|google:13|redhat:1|serpro:1|hotmail:1|mail:1|microsoft:2|qq:1|us:1|draveness:1,4573,1823,233,51
2019-08-20,82,microsoft:2|users:39|cloudbasesolutions:2|gmail:8|vmware:3|k8s:2|google:18|infoblox:1|qq:2|hotmail:2|us:2|wx:1,31066,10387,382,82
2019-08-21,54,wx:2|huawei:2|users:22|beyondcent:1|microsoft:4|gmail:2|vmware:3|ugedal:1|google:10|amazon:1|nvidia:2|praseodym:1|qq:2|us:1,1106,810,125,54
2019-08-22,88,beyondcent:1|tencent:1|sap:3|intel:1|google:13|users:40|gmail:11|vmware:9|daocloud:1|wx:3|redhat:1|huawei:1|ibm:1|microsoft:1|qq:1,9482,7787,616,88
2019-08-23,82,draveness:4|gmail:9|beyondcent:1|users:43|vmware:4|google:10|ugedal:1|wx:2|redhat:2|us:2|hotmail:1|microsoft:1|praseodym:1|qq:1,194729,123888,680,82
2019-08-24,19,users:5|gmail:7|google:3|twr:1|praseodym:3,924,418,88,19
2019-08-25,15,google:3|us:1|users:4|serpro:1|gmail:3|intel:1|hotmail:1|draveness:1,1297,183,28,15
2019-08-26,66,gmail:10|beyondcent:1|daocloud:5|huawei:2|users:21|pi:1|vmware:5|redhat:2|google:13|intel:1|mz:1|nvidia:2|wx:1|us:1,101534,2132,810,66
2019-08-27,88,beyondcent:1|daocloud:10|gmail:14|users:24|google:20|intel:5|vmware:3|redhat:2|nvidia:2|tencent:1|india:1|ugedal:1|ts:1|huawei:1|qq:2,5491,3337,415,88
2019-08-28,84,daocloud:1|ii:1|google:19|huawei:1|users:40|gmail:6|microsoft:1|infoblox:2|cloudbasesolutions:1|nvidia:3|wx:2|redhat:3|intel:1|draveness:1|vmware:2,5797,3321,251,84
2019-08-29,91,vmware:1|tencent:1|gmail:7|daocloud:2|redhat:8|users:44|meituan:1|infoblox:3|google:12|india:1|nvidia:1|intel:1|microsoft:2|splunk:1|cn:1|suse:2|wx:1|qq:2,25227,19574,459,91
2019-08-30,81,gmail:12|intel:4|users:43|163:1|google:12|vmware:2|lyft:2|qq:4|salesforce:1,2856,2295,212,81
2019-08-31,8,ugedal:1|users:4|gmail:1|google:1|vmware:1,25,9,3,8
2019-09-01,5,users:1|google:1|est:1|cafebazaar:1|redhat:1,23,0,4,5
2019-09-02,20,cmss:1|intel:2|beyondcent:2|google:5|users:3|gmail:2|redhat:2|hotmail:1|vmware:1|arm:1,1042,369,56,20
2019-09-03,45,gmail:3|google:15|redhat:5|syseleven:3|users:13|baidu:1|intel:1|infoblox:1|daocloud:2|microsoft:1,1288,420,127,45
2019-09-04,35,vmware:1|cmss:1|users:2|google:5|microsoft:2|huawei:2|gmail:7|redhat:2|k8s:2|carlosedp:1|lyft:2|draveness:2|amazon:1|intel:1|expedia:1|cloudbasesolutions:2|daocloud:1,2308,480,96,35
2019-09-05,32,gmail:4|redhat:5|163:1|users:12|google:6|vmware:1|arm:1|baidu:1|daocloud:1,1451,742,90,32
2019-09-06,35,users:9|google:7|redhat:9|beyondcent:1|us:1|suse:1|gmail:4|vmware:1|rancher:2,1719,523,59,35
2019-09-07,10,baidu:1|gmail:2|users:1|vmware:1|draveness:3|ugedal:1|google:1,266,796,35,10
2019-09-08,6,users:2|tencent:1|redhat:3,257,262,55,6
2019-09-09,30,gmail:12|beyondcent:1|google:12|users:2|mz:1|suse:1|redhat:1,7831,812,127,30
2019-09-10,56,gmail:7|daocloud:1|users:31|redhat:2|vmware:2|k8s:2|google:10|cmss:1,1241,1213,141,56
2019-09-11,108,intel:1|users:80|qq:2|gmail:9|google:9|huawei:1|vmware:2|mz:1|redhat:2|tencent:1,1194,412,86,108
2019-09-12,56,users:21|google:16|huawei:3|protonmail:1|microsoft:5|baidu:2|redhat:4|gmail:2|ugedal:1|vmware:1,2194,575,135,56
2019-09-13,36,users:17|gmail:8|vmware:1|k8s:2|google:4|praseodym:3|draveness:1,933,751,85,36
2019-09-14,5,gmail:4|users:1,310,304,25,5
2019-09-15,6,baidu:2|vmware:2|gmail:2,41,84,10,6
